Status,發起人,電子領標,電子領標日,公告日,截止投標,開標時間,金額,WD,專案結束日,招標方式,決標方式,機關名稱,單位名稱,標案名稱,聯絡人,聯絡電話,電子郵件信箱,標的分類,連結,關鍵字
,EY_Crawler,TBD,,110/07/20,110/07/27 17:00,110/07/28 11:00,"950,000元",,,公開取得報價單或企劃書,參考最有利標精神,行政院農業委員會農田水利署,七星管理處,110年度旱作灌溉設施執行成效追蹤調查分析,許硯如,(02)28852799分機64,joesheu@csia.org.tw,勞務類881-附帶於農、牧、林之服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528986,分析
,EY_Crawler,TBD,,110/07/20,110/07/27 17:00,110/07/28 14:00,"800,000元",,,公開取得報價單或企劃書,最低標,國立臺灣大學醫學院附設醫院,總務室,全自動小動物血液生化分析儀1台,孫新詠,(02)23123456分機62049,pilipiliha@ntuh.gov.tw,"財物類481-醫療, 外科及矯形設備",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528950,分析
,EY_Crawler,TBD,,110/07/20,110/07/26 17:00,110/07/27 10:00,"350,000元",,,公開取得報價單或企劃書,最低標,國立屏東科技大學,總務處事務組,數位加工機CAD/CAM加工編程系統優位升級及數位加工機設備維修整合1式,邱俊德,(08)7740566,ats2010@mail.npust.edu.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528328,數位
,EY_Crawler,TBD,,110/07/20,110/07/27 09:00,110/07/27 10:00,"1,815,000元",,,公開招標,最有利標,桃園市平鎮區祥安國民小學,桃園市平鎮區祥安國民小學,桃園市平鎮區祥安國小「智慧教室數位互動教學設備採購案」,陳秋利,(03)4192135分機511,l0929@mail.saes.tyc.edu.tw,"財物類47-收音機、電視, 通訊器材及儀器",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527087,數位
,EY_Crawler,TBD,,110/07/20,110/07/28 17:00,110/07/29 14:00,"8,700,000元",,,公開招標,最低標,國立空中大學,國立空中大學,1100617T雲端系列系統軟體授權暨升級案,蔡哲寧,(02)22829355分機5525,jennytsai@mail.nou.edu.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527130,雲端
,EY_Crawler,TBD,,110/07/20,110/08/09 17:00,110/08/10 10:00,"12,733,035元",,,限制性招標(經公開評選或公開徵求),準用最有利標,台灣中油股份有限公司,採購處,中油公司台東屏東離島及高雄錨地海域油污染擴散風險評估建置計畫,黃霙淇,(02)87258308,632538@cpc.com.tw,勞務類842-軟體執行服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527464,風險
,EY_Crawler,TBD,,110/07/20,110/07/28 09:00,110/07/28 10:00,"330,000元",,,公開取得報價單或企劃書,最低標,國立臺灣藝術大學,總務處/事務組,「數位學習平台系統功能擴充與升級」採購案,蔡孟修,(02)22722181分機1232,mongshiu@ntua.edu.tw,勞務類842-軟體執行服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53529015,數位
,EY_Crawler,TBD,,110/07/20,110/07/28 14:00,110/07/28 14:20,"990,000元",,,公開取得報價單或企劃書,最低標,澎湖縣立文光國民中學,澎湖縣教育網中心,澎湖縣110年數位學習行動載具採購,林銘志,(06)9264308分機002,trlin888@gmail.com,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528727,數位
,EY_Crawler,TBD,,110/07/20,110/07/26 17:00,110/07/27 10:00,"999,100元",,,公開取得報價單或企劃書,最低標,衛生福利部苗栗醫院,衛生福利部苗栗醫院,社區數位式乳房攝影子抹巡迴車租賃案,劉憶芳,(037)261920分機6268,81569@mil.mohw.gov.tw,勞務類93-健康及社會服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528273,數位
,EY_Crawler,TBD,,110/07/20,110/07/30 17:00,110/08/02 14:00,"1,898,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,臺中市政府資訊中心,臺中市政府資訊中心,數位市民功能擴充案,黃兆農,(04)22289111分機22205,tera@taichung.gov.tw,勞務類849-其他電腦服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526854,數位
,EY_Crawler,TBD,,110/07/20,110/08/03 09:00,110/08/03 09:30,"3,000,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,國立臺灣博物館,研究組,常設展數位展示說明系統建置案,陳小姐,(02)23822699分機5625,yrchen@ntm.gov.tw,"勞務類96-娛樂,文化,體育服務",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526847,數位
,EY_Crawler,TBD,,110/07/20,110/07/29 17:00,110/07/30 10:00,"2,304,000元",,,公開招標,最有利標,天主教振聲學校財團法人桃園市振聲高級中等學校,總務處庶務組,110年度前瞻基礎建設數位建設一振聲高中智慧網路環境暨學術網路提升財物採購案,任華榮,(03)3322605分機1511,a51@gm.fxsh.tyc.edu.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53525790,數位
,EY_Crawler,TBD,,110/07/20,110/07/26 17:00,110/07/27 10:00,"2,552,445元",,,公開招標,最低標,台灣電力股份有限公司台北南區營業處,台灣電力股份有限公司台北南區營業處總務組,數位鉤式電壓電流電阻計等試驗及檢驗設備1批,張南卿,(02)29595111分機2534,u911798@taipower.com.tw,財物類462-電力傳輸、控制設備及其零件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53515807,數位
,EY_Crawler,TBD,,110/07/20,110/07/28 17:00,110/07/29 10:00,"1,528,980元",,,公開招標,最低標,臺中榮民總醫院,補給室,AI人工智慧工作站(一批)採購案,項玫茹,(04)23592525分機2815,mrshiang@vghtc.gov.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527229,人工智慧
,EY_Crawler,TBD,,110/07/20,110/07/23 13:20,110/07/23 14:00,"4,350,000元",,,限制性招標(經公開評選或公開徵求),最低標,財團法人國家衛生研究院,分子與基因醫學研究所,人工智慧工作站一台，含Parabricks License 1個GPU 軟體授權1年(訂閱式)四套,採購中心 張小姐,(037)206166分機32702,peilin@nhri.edu.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527849,人工智慧
,EY_Crawler,TBD,,110/07/20,110/08/02 17:00,110/08/03 10:00,"3,000,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,國立臺灣交響樂團,資料組,110年「4K5G上的福爾摩沙音樂家」規劃執行,蔣昀采、鍾美玲,(04)23391141分機213、115,mling@ntso.gov.tw,"勞務類96-娛樂,文化,體育服務",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527345,5G
,EY_Crawler,TBD,,110/07/20,110/07/28 10:00,110/07/28 10:30,"400,000元",,,公開取得報價單或企劃書,最低標,臺南市政府智慧發展中心,臺南市政府智慧發展中心,110年臺南市政府個人資料隱私管理制度輔導服務,張昌豪,(06)2991111分機1344,busyguppy@mail.tainan.gov.tw,勞務類866-與管理顧問有關之服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53529071,個人資料
,EY_Crawler,TBD,,110/07/20,110/07/26 17:00,110/07/27 10:00,"230,000元",,,公開取得報價單或企劃書,最低標,臺北市立松山高級商業家事職業學校,臺北市立松山高級商業家事職業學校,110年新零售電子商城平台系統暨智慧行銷系統採購案,薛小姐,(02)27261118分機411,10017137@mail.ssvs.tp.edu.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527852,行銷
,EY_Crawler,TBD,,110/07/20,110/07/26 17:00,110/07/27 10:00,"902,500元",,,公開取得報價單或企劃書,參考最有利標精神,臺中區漁會,供銷部,110年度臺中市臺中區漁會在地漁產品推廣與供應系列活動-產品包裝設計製作與行銷,林月裡,(04)26562650,tc.fishshop@msa.hinet.net,勞務類876-包裝服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527600,行銷
,EY_Crawler,TBD,,110/07/20,110/07/29 09:00,110/07/29 10:00,"562,800元",,,公開取得報價單或企劃書,參考最有利標精神,交通部觀光局大鵬灣國家風景區管理處,遊憩課,2021大鵬灣鐵人三項活動行銷案,黃怡婷,(08)8338100分機165,vancity2010-dbnsa@tbroc.gov.tw,"勞務類96-娛樂,文化,體育服務",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526079,行銷
,EY_Crawler,TBD,,110/07/20,110/07/28 17:00,110/07/29 10:00,"1,597,198元",,,公開招標,最低標,國防大學,國防大學,中軍所研討室及大數據中心教室整修工程,蔡小姐,(03)3731840,ndubuy3@mail.mil.tw,工程類5179-其他裝修工程,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527643,數據
,EY_Crawler,TBD,,110/07/19,110/08/16 14:00,110/08/17 09:30,"14,700,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,台灣電力股份有限公司,企劃處,台電公司暨未來台電集團之風險管理數位發展與資訊系統規劃研究,吳子建,(02)23666475,u272904@taipower.com.tw,勞務類85-研發服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53525608,風險
,EY_Crawler,TBD,,110/07/19,110/08/04 17:00,110/08/05 10:00,"38,804,666元",,,限制性招標(經公開評選或公開徵求),準用最有利標,臺北市政府捷運工程局,秘書室,萬大線金城機廠暨莒光站等4處土地開發案徵求投資人作業委託專業服務顧問案,黃塍亞,(02)25215550分機8639,ya@dorts.gov.taipei,勞務類865-管理顧問服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53512854,顧問
,EY_Crawler,TBD,,110/07/19,110/07/23 17:00,110/07/26 10:00,"1,844,089元",,,公開招標,最低標,國立草屯高級商工職業學校,國立草屯高級商工職業學校,本校課程諮詢教室等空間活化工程採購案,蕭思文,(049)2362082分機1136,win2000@mail.ttvs.ntct.edu.tw,工程類5169-其他安裝工程,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526465,諮詢
,EY_Crawler,TBD,,110/07/19,110/08/12 17:00,110/08/13 10:00,"169,000,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,科技部,科技部,『臺灣資安卓越深耕-資安卓越中心計畫「110年子項計畫資安卓越中心規劃建置-含資安前瞻研究、實戰型頂尖資安人才養成、國際合作交,林小姐,(02)27377283,pilin@most.gov.tw,勞務類911-政府行政服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526702,資安
,EY_Crawler,TBD,,110/07/19,110/08/02 17:00,110/08/03 14:00,"1,067,000元",,,公開招標,最低標,廣亞學校財團法人育達科技大學,總務處事務組,觀光休閒管理系智能滔客評分系統與大數據資料庫及AI教學設備採購,傅彥喆,(037)651188分機3200,kennyfu@ydu.edu.tw,財物類449-其他特殊用途之機具及其零件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53525782,AI
,EY_Crawler,TBD,,110/07/19,110/07/22 17:00,110/07/23 10:00,"785,000元",,,公開取得報價單或企劃書,最低標,國立二林高級工商職業學校,國立二林高級工商職業學校,「資安系統設備」採購,黃登冠,(04)8962132分機353,kevin4326@mail.edu.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527569,資安
,EY_Crawler,TBD,,110/07/19,110/07/26 10:30,110/07/26 11:00,"450,000元",,,公開取得報價單或企劃書,最低標,國立雲林科技大學,總務處,盤式全光譜分析儀1台,林雅婷,(05)5342601分機2423,linting@yuntech.edu.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527433,分析
,EY_Crawler,TBD,,110/07/19,110/08/02 17:00,110/08/03 10:00,"4,500,000元",,,公開招標,最低標,國家海洋研究院,國家海洋研究院,分立式分析儀系統,吳品誼,(07)3382097分機263210,samantha@namr.gov.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526723,分析
,EY_Crawler,TBD,,110/07/19,110/07/26 17:00,110/07/27 09:30,"609,592,667元",,,限制性招標(經公開評選或公開徵求),準用最有利標,高雄市政府,高雄市政府工務局新建工程處,加速高雄煉油廠工廠區(不含第三區）污染改善工作委託總顧問技術服務,林佑俊,(07)3368333分機2315,oatow@kcg.gov.tw,勞務類94-污水及垃圾處理、公共衛生及其他環保服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53507255,顧問
,EY_Crawler,TBD,,110/07/19,110/07/26 17:00,110/07/27 14:00,,,,限制性招標(經公開評選或公開徵求),最低標,台灣中油股份有限公司,採購處南部採購中心採購三組,GC分析儀器數據管理系統更新建置(採購帶安裝) 一批,盧鈺雅,(07)5824141分機2773,708593@cpc.com.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53525855,數據
,EY_Crawler,TBD,,110/07/19,110/07/26 13:30,110/07/26 14:00,"510,000元",,,公開取得報價單或企劃書,最低標,國立宜蘭大學,國立宜蘭大學,生物機電工程學系微電腦生醫電子教學模組6組及微電腦物聯網教學模組6組,江麗卿,(03)9357400分機7241,lcchiang@niu.edu.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527184,物聯網
,EY_Crawler,TBD,,110/07/19,110/07/23 17:00,110/07/26 10:00,"4,152,000元",,,公開招標,最低標,交通部鐵道局,交通部鐵道局,110-112年度數據電路租用服務案,彭懋森,(02)80723333分機4704,mspeng@rb.gov.tw,"財物類463-絕緣電線, 電纜及光纖電纜",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526399,數據
,EY_Crawler,TBD,,110/07/19,110/08/02 13:00,110/08/03 10:30,"650,160元",,,公開取得報價單或企劃書,最低標,台灣電力股份有限公司第三核能發電廠,台灣電力股份有限公司第三核能發電廠,數位型記錄器,王淑樺,(08)8893470分機3021,u277400@taipower.com.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527323,數位
,EY_Crawler,TBD,,110/07/19,110/07/26 09:00,110/07/26 10:00,"130,000元",,,公開取得報價單或企劃書,最低標,新竹縣竹北市十興國民小學,總務處,新竹縣竹北市十興國民小學110年度數位學習深耕推動計畫設備財物採購案,鍾竹清,(03)6583517分機211,hs5881@mail.edu.tw,財物類449-其他特殊用途之機具及其零件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527282,數位
,EY_Crawler,TBD,,110/07/19,110/07/21 17:00,110/07/22 10:00,"200,000元",,,公開取得電子報價單,最低標,新北市私立復興高級商工職業學校,總務處,110年度新北創新教育加速器計畫-數位繪圖設備採購案,楊正國,(02)29262121分機223,williampopo2862@fhvs.ntpc.edu.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527248,數位
,EY_Crawler,TBD,,110/07/19,110/07/23 17:00,110/07/26 09:00,"223,236元",,,公開取得報價單或企劃書,參考最有利標精神,新北市立明志國民中學,新北市立明志國民中學,110年度建置數位圖書館」委託規劃設計及監造技術服務案,事務組,(02)29844132分機120,af0554@ntpc.gov.tw,勞務類8672-工程服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526818,數位
,EY_Crawler,TBD,,110/07/19,110/07/22 17:00,110/07/23 10:00,,,,公開取得電子報價單,最低標,國防部軍備局生產製造中心,第401廠,UV數位噴墨印刷機,林先生,(04)23600765分機507349,msmpc401@mail.mil.tw,財物類449-其他特殊用途之機具及其零件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526418,數位
,EY_Crawler,TBD,,110/07/19,110/07/27 09:30,110/07/27 09:30,"17,523,000元",,,公開招標,最低標,立法院,立法院,立法院數位影像系統視訊訊號轉換器更新案,黃小姐,(02)23585535,ly20907@ly.gov.tw,"財物類47-收音機、電視, 通訊器材及儀器",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526314,數位
,EY_Crawler,TBD,,110/07/19,110/07/26 17:30,110/07/27 16:00,"500,000元",,,公開取得報價單或企劃書,最低標,金門縣採購招標所,金門縣採購招標所,110年度數位監視系統建置,陳達鈞,(082)373257分機317,dajiunchen@mail.kinmen.gov.tw,"財物類483-光學儀器, 攝影設備及其零件與附件",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526127,數位
,EY_Crawler,TBD,,110/07/19,110/07/27 17:00,110/07/28 14:50,"2,380,000元",,,公開招標,最低標,臺南市東山區衛生所,臺南市東山區衛生所,高頻X光機含數位讀片系統1組,蘇曉倩,(06)6802618分機120,a00179@tncghb.gov.tw,"財物類481-醫療, 外科及矯形設備",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53524039,數位
,EY_Crawler,TBD,,110/07/19,110/07/26 17:00,110/07/27 10:30,"980,000元",,,公開取得報價單或企劃書,參考最有利標精神,基隆市政府,產業發展處,基隆市產業刊物及EDM行銷推廣委託專業服務採購案,沈鴻翔,(02)24278090,shen19921227@gmail.com,勞務類871-廣告服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526958,行銷
,EY_Crawler,TBD,,110/07/19,110/07/26 17:30,110/07/27 09:30,"6,000,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,屏東縣政府,原住民處輔導行政科張筱宣,「2021斜坡上的藝術節」行銷及活動規劃執行委託勞務採購案,原住民處輔導行政科張筱宣,(08)7320415分機3814,a002069@oa.pthg.gov.tw,"勞務類96-娛樂,文化,體育服務",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526390,行銷
,EY_Crawler,TBD,,110/07/19,110/07/28 16:30,110/07/29 10:30,"2,360,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,新竹市政府,城市行銷處,新竹公園整合行銷平台執行委託專業服務案,許雅琴,(03)5216121分機540,01998@ems.hccg.gov.tw,勞務類911-政府行政服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526261,行銷
,EY_Crawler,TBD,,110/07/19,110/07/30 17:00,110/08/02 10:00,"9,870,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,台灣電力股份有限公司,業務處,客服中心語音資料全文轉譯暨智能文本分析平台系統建置與應用之研究,許淑華,(02)23666663,u776106@taipower.com.tw,勞務類911-政府行政服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526531,分析
