Status,發起人,電子領標,電子領標日,公告日,截止投標,開標時間,金額,WD,專案結束日,招標方式,決標方式,機關名稱,單位名稱,標案名稱,聯絡人,聯絡電話,電子郵件信箱,標的分類,連結,關鍵字
,Sean,Rosenna,,110/06/17,110/06/22 17:00,110/06/23 09:00,"900,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,桃園市政府客家事務局,綜合規劃科,「110年網路社群平台行銷服務」勞務採購案,朱淳妤,(03)4096682分機1008,10023069@mail.tycg.gov.tw,"勞務類96-娛樂,文化,體育服務",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53493753,行銷
,Sean,Rosenna,,110/06/17,110/06/22 09:30,110/06/22 10:00,"370,000元",,,公開取得報價單或企劃書,最低標,國立嘉義大學,總務處/事務組,連續波長酵素免疫分析儀,蘇美蓉,(05)2717112,renee@mail.ncyu.edu.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53500460,分析
,Sean,Rosenna,,110/06/17,110/06/29 16:00,110/06/30 09:00,"503,500元",,,公開取得報價單或企劃書,最低標,新生醫護管理專科學校,新生醫護管理專科學校,110年高教-存活分析進階模組單機版,簡麗芬,(03)4117578分機410,clf5910@hsc.edu.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53499995,分析
,Sean,Rosenna,,110/06/17,110/06/30 08:30,110/06/30 10:00,"400,000元",,,限制性招標(經公開評選或公開徵求),最低標,國防醫學院,三軍總醫院,微分子光譜定量分析儀案,王迪韻,(02)87923311分機16946,diyun1213@mail.ndmctsgh.edu.tw,"財物類481-醫療, 外科及矯形設備",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53499070,分析
,Sean,Rosenna,,110/06/17,110/06/25 17:00,110/06/28 09:35,"750,000元",,,公開取得報價單或企劃書,參考最有利標精神,臺東縣政府,臺東縣政府,2021 旅行臺東APP人流分析委託案,觀光遊憩科，承辦人：許修懷先生,(089)324902,e7005@taitung.gov.tw,勞務類911-政府行政服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53498921,分析
,Sean,Rosenna,,110/06/17,110/06/22 17:00,110/06/23 10:00,"3,347,459元",,,公開招標,最低標,台灣中油股份有限公司,採購處南部採購中心採購三組,110-111年度精密分析儀器及附屬設備之效能測試、故障排除及維護保養,陳先生,(07)5824141分機2777,631434@cpc.com.tw,勞務類845-辦公室機器及設備(包括電腦)之維修服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53498301,分析
,Sean,Rosenna,,110/06/17,110/06/23 08:30,110/06/23 13:30,"1,995,000元",,,公開招標,最低標,台灣電力股份有限公司興達發電廠,台灣電力股份有限公司興達發電廠,硼離子分析儀四套維護保養工作,張雯惠,(07)6912811分機3351,u630917@taipower.com.tw,勞務類886-附帶於金屬產品、機械及設備維修之服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53498172,分析
,Sean,Rosenna,,110/06/17,110/06/28 17:00,110/06/29 10:00,"4,500,000元",,,公開招標,最低標,國家海洋研究院,國家海洋研究院,流動注入分析儀系統,吳品誼,(07)3382097分機263210,samantha@namr.gov.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53498108,分析
,Sean,Rosenna,,110/06/17,110/06/30 17:00,110/07/01 14:00,,,,公開招標,最低標,台灣中油股份有限公司,採購處南部採購中心採購三組,曝氣機齒輪箱AI線上潤滑油品質 分析系統(採購帶安裝)一批,林妤真,(07)5824141分機2802,294730@cpc.com.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53497471,分析
,Sean,Rosenna,,110/06/17,110/06/21 17:00,110/06/22 10:00,"2,132,800元",,,公開招標,最低標,高雄市政府警察局交通警察大隊,行政組,110年度ASIV、LE5型酒精測定器與ACS SAF’IR呼氣酒精分析儀零件維修、校正檢定、查核測試開口契約勞務採購案,郭忠益,(07)2512524,kq52@kmph.gov.tw,勞務類8676-技術檢定與分析服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53496820,分析
,Sean,Rosenna,,110/06/17,110/06/30 17:00,110/07/01 09:00,"600,000元",,,公開取得報價單或企劃書,參考最有利標精神,苗栗縣政府,農業處休閒農業科,2021年度苗栗縣休閒農業網路行銷案,何昕荃,(037)559805,forever828@ems.miaoli.gov.tw,勞務類871-廣告服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53500054,行銷
,Sean,Rosenna,,110/06/17,110/06/23 17:00,,,,,公開取得報價單或企劃書,最低標,慈濟學校財團法人慈濟大學,醫學系藥理學科,希森美康全自動血液分析儀*1台,楊素秋,(03)8565301分機1308,young@mail.tcu.edu.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53499819,分析
,Sean,Rosenna,,110/06/17,110/06/30 17:00,110/06/30 17:30,"2,500,000元",,,公開招標,最低標,臺灣土地銀行股份有限公司,臺灣土地銀行股份有限公司,土地銀行新加坡分行技術風險管理顧問諮詢服務,賴柏勳,(02)23483540,097828@landbank.com.tw,勞務類862-會計、審計及簿記服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53498874,顧問
,Sean,Rosenna,,110/06/16,110/07/05 17:00,110/07/06 09:30,"9,990,000元",,,公開招標,最低標,台灣中油股份有限公司,採購處南部採購中心採購二組,大林廠各工場分析儀器相關設備維護工作,林德誠,(07)5824141分機2621,708283@cpc.com.tw,勞務類886-附帶於金屬產品、機械及設備維修之服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53497099,分析
,Sean,Rosenna,,110/06/16,110/06/18 10:00,110/06/18 11:00,"980,000元",,,公開取得報價單或企劃書,參考最有利標精神,桃園市政府原住民族行政局,桃園市政府原住民族行政局,桃園市110年度原住民族日暨桃原新政行銷推廣系列活動勞務採購案,劉正偉,(03)3322101分機6693,10016142@mail.tycg.gov.tw,"勞務類96-娛樂,文化,體育服務",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53495031,行銷
,Sean,Rosenna,,110/06/16,110/06/23 17:00,110/06/24 11:15,,,,公開招標,最低標,長庚大學,長庚大學,細胞影像光學分析儀 詳規範  廠牌: BIOTEK 型號:CYT5V 共1ST,鄭盈盈,(02)27178587分機,yycheng@fpg.com.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53497025,分析
,Sean,Rosenna,,110/06/16,110/06/28 17:00,110/06/29 10:00,"9,500,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,桃園市政府警察局刑事警察大隊,桃園市政府警察局刑事警察大隊,桃園刑案分析決策支援系統採購,林榮華,(03)3474242分機6322,bade_1234@yahoo.com.tw,勞務類85-研發服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53493483,分析
,Sean,Rosenna,,110/06/16,110/06/29 09:00,110/06/29 09:30,"9,870,000元",,,公開招標,最低標,台灣電力股份有限公司台中發電廠,台灣電力股份有限公司台中發電廠,水中聯胺含量分析儀8台,黃榮熾,(04)26302123分機2631,u458051@taipower.com.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53494455,分析
,Sean,Rosenna,,110/06/16,110/06/23 17:00,110/06/24 15:00,"4,726,000元",,,公開招標,最低標,台灣中油股份有限公司探採研究所,台灣中油股份有限公司探採研究所,產能暫態分析及簡易網格油層數值模擬軟體,何信穎,(037)356150分機175,155896@cpc.com.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53496788,分析
,Sean,Rosenna,,110/06/16,110/06/25 09:00,110/06/25 10:00,"600,000元",,,公開取得報價單或企劃書,參考最有利標精神,高雄市政府農業局,農民組織科,110年度高雄市那瑪夏休閒農業潛力據點輔導及行銷案,蔡永信,(07)7995678分機6079,yungshin@kcg.gov.tw,勞務類881-附帶於農、牧、林之服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53497709,行銷
,Sean,Rosenna,,110/06/16,110/06/21 17:00,110/06/22 10:30,"1,800,000元",,,公開招標,最低標,國立東華大學,行政單位,高效能同步熱重熱焓掃描分析系統,黃俊傑,(03)8906314,jack@gms.ndhu.edu.tw,財物類449-其他特殊用途之機具及其零件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53493495,分析
,Sean,Rosenna,,110/06/16,110/06/21 12:00,110/06/21 15:00,"500,000元",,,公開取得報價單或企劃書,最低標,行政院農業委員會水產試驗所,東港生技研究中心,酵素免疫分析儀,陳麗鴦,(08)8324121分機215,ly.chen@mail.tfrin.gov.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53498441,分析
,Sean,Rosenna,,110/06/16,110/06/28 17:00,110/06/29 10:00,,,,公開招標,最低標,台灣中油股份有限公司,採購處,主機系統開發暨分析工具,張絲閔,(02)87258339,501271@cpc.com.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53497591,分析
,Sean,Rosenna,,110/06/16,110/06/23 17:00,110/06/24 09:30,,,,公開招標,最低標,台灣中油股份有限公司煉製事業部桃園煉油廠,台灣中油股份有限公司煉製事業部桃園煉油廠,Oxford X射線螢光分析儀薄膜,沈佳育,(03)3255111分機3634,593265@cpc.com.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53497517,分析
,Sean,Rosenna,,110/06/16,110/06/30 17:00,110/07/01 13:30,"1,029,000元",,,公開招標,最低標,台灣中油股份有限公司煉製事業部桃園煉油廠,台灣中油股份有限公司煉製事業部桃園煉油廠,手持式材料元素分析儀,蔡佳蓉,(03)3255111分機3635,118885@cpc.com.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53497207,分析
,Sean,Rosenna,,110/06/16,110/06/21 17:00,110/06/22 14:00,"1,663,000元",,,公開招標,最低標,國立臺灣大學醫學院附設醫院,總務室,全自動血液凝固分析儀1組,黃玫玲,(02)23562044,ml1900@ntuh.gov.tw,"財物類481-醫療, 外科及矯形設備",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53497485,分析
,Sean,Rosenna,,110/06/16,110/06/22 17:00,110/06/23 09:00,"400,000元",,,公開取得電子報價單,最低標,行政院農業委員會水產試驗所,海水繁養殖研究中心,微量盤分光分析儀,陳建智 張素容,(06)7880461分機237 229,t0316814@yahoo.com.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53498281,分析
,Sean,Rosenna,,110/06/15,110/06/21 17:00,110/06/22 10:30,"2,736,000元",,,公開招標,最低標,國立雲林科技大學,總務處,抽氣式傅立葉紅外線氣體光譜分析儀(FTIR)3台,呂明儀,(05)5342601分機2424,mingyi@yuntech.edu.tw,"財物類483-光學儀器, 攝影設備及其零件與附件",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53495957,分析
,Sean,Rosenna,,110/06/15,110/06/28 17:00,110/06/29 09:30,"15,340,678元",,,公開招標,最低標,交通部公路總局第三區養護工程處,交通部公路總局第三區養護工程處,110-111年度南區(第三區養護工程處)委託天氣預判、分析、防災研究及常時防,交通管理及控制中心藍宇良,(08)7893456分機2103,58941330@thb.gov.tw,勞務類8672-工程服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53487587,分析
,Sean,Rosenna,,110/06/15,110/06/21 17:00,110/06/22 14:00,"1,480,000元",,,公開招標,最低標,行政院農業委員會家畜衛生試驗所,生物研究組,毛細管電泳分析試劑套組及毛細管通道模組一批,生物研究組魯小姐087623039；(事務)曾小姐26212111,(08)7623039,general@mail.nvri.gov.tw,財物類352-醫藥產品,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53495563,分析
,Sean,Rosenna,,110/06/15,110/06/21 17:00,110/06/22 14:00,"1,570,000元",,,公開招標,最低標,行政院農業委員會家畜衛生試驗所,生物研究組,第三世代全基因序列分析系統試劑套組一批,生物研究組魯小姐087623039；(事務)曾小姐26212111,(08)7623039,general@mail.nvri.gov.tw,財物類352-醫藥產品,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53495579,分析
,Sean,Rosenna,,110/06/15,110/06/21 17:00,110/06/22 14:00,"818,000元",,,公開取得報價單或企劃書,最低標,台灣電力股份有限公司台中供電區營運處,台灣電力股份有限公司台中供電區營運處,區域網路纜線分析儀乙台,黃紹豪,(04)23335627分機408,u273286@taipower.com.tw,財物類462-電力傳輸、控制設備及其零件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53496424,分析
,Sean,Rosenna,,110/06/15,110/06/28 17:00,110/06/29 14:00,,,,限制性招標(經公開評選或公開徵求),最低標,台灣中油股份有限公司,採購處南部採購中心採購一組,氣體分析儀器配件(MAKER:AMETEK)一批,黃育崇,(07)5824141分機3411,708577@cpc.com.tw,"財物類483-光學儀器, 攝影設備及其零件與附件",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53496278,分析
,Sean,Rosenna,,110/06/15,110/06/28 17:00,110/06/29 14:00,,,,限制性招標(經公開評選或公開徵求),最低標,台灣中油股份有限公司,採購處南部採購中心採購一組,硫酸分析儀配件(MAKER : K-PATENTS)一批,黃育崇,(07)5824141分機3411,708577@cpc.com.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53496325,分析
,Sean,Rosenna,,110/06/15,110/06/28 11:00,110/06/28 14:00,"1,600,000元",,,公開招標,最低標,行政院農業委員會農業試驗所,秘書室/農化組(規格),液體樣品總有機碳分析儀,羅小姐/林毓雯,(04)23317217,pomme0102@tari.gov.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53496560,分析
,Sean,Rosenna,,110/06/15,110/06/22 09:00,110/06/22 09:10,"966,900元",,,公開取得電子報價單,最低標,行政院原子能委員會核能研究所,秘書室,人體腫瘤組織切片及生化分析試劑,"謝佳吟/申請人官孝勳 分機 7267,7268",(03)4711400分機2389,H0229@iner.gov.tw,財物類352-醫藥產品,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53497564,分析
,Sean,Rosenna,,110/06/15,110/06/22 17:00,,"468,990元",,,公開取得報價單或企劃書,最低標,建國科技大學,國企系,數據分析統計軟體,陳均妃,(04)7111111分機1508,damid@ctu.edu.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53497394,數據
,Sean,Rosenna,,110/06/15,110/07/09 17:00,,"205,000元",,,公開取得報價單或企劃書,最低標,廣亞學校財團法人育達科技大學,總務處事務組,觀光休閒管理系觀光休閒大數據資料庫及AI教學設備採購案,曾昱仁,(037)651188分機3202,jan0220@ydu.edu.tw,財物類389-其他製造商品,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53496246,數據
,Sean,Rosenna,,110/06/15,110/06/23 17:00,110/06/24 10:00,"1,774,400元",,,公開招標,最低標,衛生福利部桃園醫院,衛生福利部桃園醫院,110年「病理科All-RAS基因突變分析-委外代檢」採購案,徐保仁,(03)3699721分機4504,tygh5863@mail.tygh.gov.tw,勞務類8676-技術檢定與分析服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53495628,分析
,Sean,Rosenna,,110/06/15,110/06/25 09:00,,"760,000元",,,公開取得報價單或企劃書,參考最有利標精神,花蓮縣花蓮市公所,花蓮縣花蓮市公所,農村社區產品銷售據點行銷發展企劃-花蓮市好客文化會館原客小農市集活絡計畫,黎彥佑,(03)8323750,p236589@nt.hualien.gov.tw,勞務類97-其他服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53497453,行銷
,Sean,Rosenna,,110/06/11,110/06/23 17:00,110/06/24 10:00,"979,783元",,,公開取得報價單或企劃書,參考最有利標精神,衛生福利部食品藥物管理署,衛生福利部食品藥物管理署,110年度「實驗室數據彙整平台(TLIMS) 功能擴充及優化」採購案,李靜雯,(02)27877847,fly12250622@fda.gov.tw,勞務類842-軟體執行服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53495792,數據
,Sean,Rosenna,,110/06/11,110/06/18 17:00,110/06/21 10:00,"950,000元",,,公開取得報價單或企劃書,參考最有利標精神,交通部航港局,交通部航港局航安組,我國海事案件統計分析與改善作為規劃案,劉詩唯,(02)89786820,swliu@motcmpb.gov.tw,勞務類911-政府行政服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53495392,分析
,Sean,Rosenna,,110/06/11,110/06/22 17:00,110/06/23 09:30,"1,230,000元",,,公開招標,最低標,國立臺北科技大學,國立臺北科技大學,MIC AISP情報顧問服務資料庫一種,王千豪,(02)27712171分機1317,m12116@ntut.edu.tw,"財物類32-紙漿,紙及紙產品;印刷品及相關的商品",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53495303,顧問
,Sean,Rosenna,,110/06/11,110/06/25 09:00,110/06/25 11:00,"3,000,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,臺灣港務股份有限公司,秘書處採購科,「110~111年臺灣港群媒體整合行銷」專業服務委託案,顧芝羽/藍淺香,(07)5219000分機3314/6732,T02550@twport.com.tw,勞務類871-廣告服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53483711,行銷
,Sean,Rosenna,,110/06/11,110/06/25 09:00,110/06/25 10:00,"6,000,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,臺灣港務股份有限公司,秘書處採購科,「企業行銷影片製作」專業服務委託案,卓宥孜/ 藍淺香,(07)5219000分機3312/ 6732,T02550@twport.com.tw,勞務類871-廣告服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53483572,行銷
,Sean,Rosenna,,110/06/11,110/06/16 17:00,110/06/17 11:30,"800,000元",,,公開取得電子報價單,最低標,國立屏東科技大學,總務處事務組,噪聲分析平台一式,董怡萍,(08)7703202分機6095,eping@mail.npust.edu.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53496007,分析
,Sean,Rosenna,,110/06/11,110/06/21 17:00,110/06/22 14:00,"8,657,427元",,,公開招標,最低標,台灣中油股份有限公司,採購處,110-111年桃廠線上GC、氣體分析儀維護長約工作,曾小姐,(02)87258324,207446@cpc.com.tw,勞務類97-其他服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53495463,分析
,Sean,Rosenna,,110/06/11,110/06/17 08:30,110/06/17 10:00,"339,990元",,,公開取得報價單或企劃書,最低標,國防醫學院,三軍總醫院,臨床生物資訊專業分析軟體等2項,王迪韻,(02)87923311分機16946,diyun1213@mail.ndmctsgh.edu.tw,勞務類842-軟體執行服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53495306,分析
,Sean,Rosenna,,110/06/11,110/06/17 09:00,110/06/17 11:30,"1,200,000元",,,公開招標,最低標,國立中山大學,總務處/事務組,高精密流變分析儀1套,陳美粉,(07)5252000分機2363,may417@mail.nsysu.edu.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53494845,分析
,Sean,Rosenna,,110/06/11,110/06/17 09:00,110/06/17 10:30,"1,520,000元",,,公開招標,最低標,國立中山大學,總務處/事務組,電子影像分析系統1套,陳美粉,(07)5252000分機2363,may417@mail.nsysu.edu.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53494822,分析
,Sean,Rosenna,,110/06/11,110/06/21 17:00,110/06/22 10:00,"3,000,000元",,,公開招標,最低標,臺北市立聯合醫院,臺北市立聯合醫院,自主神經分析儀採購案,劉芳妮,(02)25553000分機2126,A1669@tpech.gov.tw,"財物類481-醫療, 外科及矯形設備",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53494760,分析
,Sean,Rosenna,,110/06/10,110/06/18 11:00,110/06/18 14:00,"2,463,150元",,,公開招標,最低標,行政院農業委員會農業試驗所,秘書室(招標)、農化組(規格),土壤物理特性分析(分項決標),羅小姐(7217)、許先生(規格7435),(04)23317217,pomme0102@tari.gov.tw,勞務類85-研發服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53493934,分析
,Sean,Rosenna,,110/06/10,110/06/21 17:00,110/06/22 09:00,"1,200,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,臺南市政府,新聞及國際關係處,南市62102運用各種媒體宣導交通安全觀念及政策整合行銷案,王炳閔,(06)2991111分機8920,neu2299@mail.tainan.gov.tw,勞務類871-廣告服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53493412,行銷
,Sean,Rosenna,,110/06/10,110/06/21 17:30,110/06/22 09:30,"1,200,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,屏東縣政府,客家事務處民俗藝術科劉怡辰,110年屏東縣客庄文化體驗據點推廣行銷計畫,客家事務處民俗藝術科劉怡辰,(08)7320415分機3924,a0013993@oa.pthg.gov.tw,勞務類911-政府行政服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53492876,行銷
,Sean,Rosenna,,110/06/10,110/06/21 17:00,110/06/22 10:00,"1,100,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,財團法人中華民國對外貿易發展協會,行銷專案處,2021年邦交國嘉年華系列活動數位行銷案,沈姵儀/姚碧蓮,(02)27255200分機1611/1332,francis@taitra.org.tw,勞務類97-其他服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53492366,行銷
,Sean,Rosenna,,110/06/10,110/06/22 09:00,110/06/22 14:00,"1,130,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,桃園市政府工務局,桃園市政府工務局工程施工科,桃園市109年度土壤液化調查與風險評估計畫專案顧問,陳昺元先生,(03)3322101分機6762,10026517@mail.tycg.gov.tw,勞務類8675-與科技工程有關之顧問服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53493804,顧問
,Sean,Rosenna,,110/06/10,110/06/22 17:00,110/06/23 14:00,"9,238,005元",,,公開招標,最低標,國立成功大學醫學院附設醫院,國立成功大學醫學院附設醫院,周邊醣化血色素及微量尿蛋白分析儀暨試劑,吳雅萍,(06)2353535分機4534,ypwu@mail.ncku.edu.tw,財物類352-醫藥產品,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53493806,分析
,Sean,Rosenna,,110/06/10,110/06/24 16:00,110/06/25 10:00,"1,575,000元",,,公開招標,最低標,台灣電力股份有限公司大潭發電廠,台灣電力股份有限公司大潭發電廠,雷射手持式材料元素分析儀壹組,呂燕妮,(03)4733777分機2921,u627873@taipower.com.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53493731,分析
